Unnamed: 0,Periods,AC,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator
6503,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6504,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6505,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6506,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6508,77,0,0.0,0.0,0.0,0.0,0.00739166666666666,0.0,0.0,0.0,0.0
6509,78,0,0.0,0.0,0.0,0.0,0.0712166666666666,1.11748484848484,0.0,0.0,0.0
6510,79,0,0.0,0.0,0.0,0.0,0.0710083333333333,0.0,0.0,0.0,0.14
6511,80,0,0.0,0.0,0.0,0.0,0.0705666666666666,0.0,0.0,0.0,0.0
6512,81,0,0.0,0.0,0.0,0.0,0.0704916666666666,0.0,0.0,0.0503333333333333,0.0
6513,82,0,0.0,0.0,0.0,0.0,0.07055,0.0,0.0,0.0686666666666666,0.14
6514,83,0,0.0,0.0,0.0,0.0,0.0702916666666666,0.0,0.0,0.0686666666666666,0.14
6515,84,0,0.0,0.0,0.0,0.0,0.070325,0.0,0.0,0.069,0.0
6516,85,0,0.0,0.0,0.0,0.0,0.0405166666666666,0.0,0.0,0.0676666666666666,0.0
6517,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0
6518,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686666666666666,0.14
6519,88,0,0.0,0.001125,0.0,0.0,0.0,0.0,0.0,0.0683333333333333,0.0
6520,89,0,0.0,1.1138875,0.0,0.0,0.0,0.0,0.0,0.107,0.0
6521,90,0,0.0,0.88644375,0.0,0.0,0.0,0.0,0.0,0.121333333333333,0.0
6522,91,0,0.0,0.1243375,0.0,0.0,0.0,0.0,0.0,0.121666666666666,0.0
6523,92,0,0.0,0.11601875,0.0,0.0,0.0,0.0,0.0,0.136333333333333,0.0
6524,93,0,0.0,0.00035625,0.0,0.0,0.0,0.0,0.0,0.342,0.0
6525,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342666666666666,0.0
6526,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0
6527,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6528,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6529,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6530,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6531,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6532,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6533,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6534,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6535,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6536,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6537,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6538,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6539,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6540,13,0,0.0,0.0,0.0,0.377,0.0,0.0,0.0,0.0,0.0
6541,14,0,0.0,0.0,0.0,0.387,0.0,0.0,0.0,0.0,0.0
6542,15,0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.0
6543,16,0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.14
6544,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6545,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6546,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6547,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6548,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6549,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6550,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6551,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6552,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6553,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6554,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6555,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6556,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6557,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6558,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6559,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6561,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6562,35,0,0.0,0.0,0.0,0.0,0.0,1.17061111111111,0.0,0.0,0.0
6563,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6564,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6565,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6566,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6567,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6568,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6569,42,0,1.40230625,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.14
6570,43,0,0.72044375,0.0,1.557125,0.054,0.0,0.0,0.0,0.0,0.14
6571,44,0,0.92653125,0.0,1.1301625,0.625,0.0,0.0,0.0,0.0,0.0
6572,45,0,0.349375,0.0,1.07551874999999,0.351,0.0,0.0,0.0,0.0,0.0
6573,46,0,0.06589375,0.0,0.0,0.796,0.0,0.0,0.0,0.0,0.0
6574,47,0,0.06323125,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.14
6575,48,0,0.0,0.0,0.0,0.482,0.0,0.0,0.0,0.0,0.0
6576,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6577,50,0,0.0,0.0,0.0,0.0,0.141838709677419,0.0,0.0,0.0,0.14
6578,51,0,0.0,0.0,0.0,0.0,0.143219354838709,1.17061111111111,0.0,0.0,0.0
6579,52,0,0.0,0.0,0.0,0.0,0.1442,0.0,0.0,0.0,0.0
6580,53,0,0.0,0.0,0.0,0.0,0.14470909090909,0.0,0.0,0.0,0.14
6581,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6582,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6583,56,0,0.0,1.12959130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6584,57,0,0.0,0.273443478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6585,58,0,0.0,0.0800695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6586,59,0,0.0,1.22648695652173,0.0,0.0,0.13435,0.0,0.0,0.0,0.0
6587,60,0,0.0,0.399043478260869,0.0,0.0,0.26576,0.0,0.0,0.0,0.0
6588,61,0,0.0,0.135026086956521,0.0,0.0,0.28936,0.0,0.0,0.0,0.0
6589,62,0,0.0,0.0,0.0,0.0,0.24493,0.0,0.0,0.0,0.0
6590,63,0,0.0,0.0,0.0,0.0,0.21778,0.0,2.776,0.0,0.0
6591,64,0,0.0,0.0,0.0,0.0,0.21627,1.17061111111111,0.0,0.0,0.0
6592,65,0,0.0,0.0,0.0,0.0,0.214039999999999,0.0,0.0,0.0,0.0
6593,66,0,0.0,0.0,0.0,0.0,0.21408,0.0,0.0,0.0,0.0
6594,67,0,0.0,0.0,0.0,0.0,0.21488,0.0,0.0,0.0,0.14
6595,68,0,0.0,0.0,0.0,0.0,0.21524,0.0,0.0,0.0,0.0
6596,69,0,0.0,0.0,0.0,0.0,0.21853,0.0,0.0,0.0,0.0
6597,70,0,0.0,0.0,0.0,0.0,0.2148,0.0,0.0,0.0,0.14
6598,71,0,0.0,0.0,0.0,0.0,0.21684,0.0,0.0,0.222,0.14
6599,72,0,0.0,0.0,0.0,0.0,0.218919999999999,0.0,0.0,0.22,0.0
6600,73,0,0.0,0.0,0.0,0.0,0.216289999999999,0.0,0.0,0.22,0.0
6601,74,0,0.0,0.0,0.0,0.0,0.02648,0.0,0.0,0.22,0.0
6602,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.14
6603,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
6604,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
6605,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.14
6606,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
6607,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
6608,81,0,0.0,1.12959130434782,0.0,0.0,0.0,0.0,0.0,0.22,0.14
6609,82,0,0.0,0.273443478260869,0.0,0.0,0.0,0.0,0.0,0.22,0.14
6610,83,0,0.0,0.0800695652173913,0.0,0.0,0.0,0.0,0.0,0.222666666666666,0.0
6611,84,0,0.0,1.22648695652173,0.0,0.0,0.0,0.0,0.0,0.22,0.0
6612,85,0,0.0,0.399043478260869,0.0,0.0,0.0,0.0,0.0,0.221666666666666,0.0
6613,86,0,1.40230625,0.135026086956521,0.0,0.0,0.0,0.0,0.0,0.183333333333333,0.14
6614,87,0,0.72044375,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0
6615,88,0,0.92653125,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0
6616,89,0,0.349375,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
6617,90,0,0.06589375,0.0,0.0,0.351,0.0,0.0,0.0,0.0,0.0
6618,91,0,0.06323125,0.0,0.0,0.796,0.0,0.0,0.0,0.0,0.0
6619,92,0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0
6620,93,0,0.0,0.0,0.0,0.482,0.0,0.0,0.0,0.0,0.0
6621,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6622,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6623,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6624,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6625,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6626,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6627,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6628,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6629,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6630,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6631,8,0,0.0,0.0,0.0,0.658,0.0,0.0,0.0,0.0,0.0
6632,9,0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0
6633,10,0,0.0,0.0,0.0,0.557,0.0,0.0,0.0,0.0,0.14
6634,11,0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0
6635,12,0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0
6636,13,0,0.0,0.0,0.0,0.793,0.0,0.0,0.0,0.0,0.14
6637,14,0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.14
6638,15,0,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.0,0.0
6639,16,0,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0,0.0
6640,17,0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0
6641,18,0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.0,0.14
6642,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6643,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6644,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6645,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6646,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6648,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6649,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6650,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6651,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6652,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6653,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6654,31,0,0.0,0.0,0.0,0.0,0.0,2.783,0.0,0.0,0.0
6655,32,0,0.0,0.0,0.0,0.0,0.0,0.0,1.90980519480519,0.0,0.0
6656,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6657,34,0,0.0,1.45580869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6658,35,0,0.0,0.0861217391304347,1.02526875,0.0,0.0,0.0,0.0,0.0,0.0
6659,36,0,0.0,0.174869565217391,1.47684375,0.0,0.0,0.0,0.0,0.0,0.14
6660,37,0,0.0,1.61901739130434,0.05834375,0.0,0.0,0.0,0.0,0.0,0.0
6661,38,0,0.0,0.0807652173913043,0.02115,0.0,0.0,0.0,0.0,0.0,0.0
6662,39,0,0.0,0.204034782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6663,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6664,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6665,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6666,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6667,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6668,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6669,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6670,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6671,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6672,49,0,0.0,0.0,0.0,0.0,0.012975,0.0,0.0,0.0,0.0
6673,50,0,0.0,0.0,0.0,0.0,0.0717166666666666,0.0,0.0,0.0,0.14
6674,51,0,2.19837419354838,0.0,0.0,0.0,0.071275,0.0,0.0,0.0,0.14
6675,52,0,2.20863870967741,0.0,0.0,0.0,0.0710666666666666,0.0,0.0,0.0,0.0
6676,53,0,2.21906976744186,0.0,0.0,0.658,0.071,0.0,0.0,0.0,0.0
6677,54,0,0.0,0.0,0.0,0.068,0.0709083333333333,2.783,0.0,0.0,0.0
6678,55,0,0.0,0.0,0.0,0.557,0.04505,0.0,0.0,0.0,0.14
6679,56,0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0
6680,57,0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0
6681,58,0,0.0,0.0,0.0,0.793,0.0,0.0,0.0,0.0,0.0
6682,59,0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0136666666666666,0.0
6683,60,0,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.218,0.0
6684,61,0,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.222666666666666,0.0
6685,62,0,0.0,0.0,0.0,0.118,0.012975,0.0,0.0,0.22,0.0
6686,63,0,0.0,0.0,0.0,0.469,0.0717166666666666,0.0,0.0,0.22,0.0
6687,64,0,0.0,0.0,0.0,0.0,0.071275,0.0,0.0,0.22,0.0
6688,65,0,0.0,0.0,0.0,0.0,0.0710666666666666,0.0,0.0,0.22,0.0
6689,66,0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.22,0.0
6690,67,0,0.0,0.0,0.0,0.0,0.0709083333333333,0.0,0.0,0.22,0.0
6691,68,0,0.0,0.0,0.0,0.0,0.04505,0.0,0.0,0.22,0.0
6692,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
6693,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
6694,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.14
6695,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
6696,73,0,0.0,0.0,0.0,0.0,0.0,0.0,1.90980519480519,0.22,0.0
6697,74,0,0.0,1.45580869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6698,75,0,0.0,0.0861217391304347,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6699,76,0,0.0,0.174869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6700,77,0,0.0,1.61901739130434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6701,78,0,0.0,0.0807652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6702,79,0,0.0,0.204034782608695,0.0,0.0,0.0,2.783,0.0,0.0,0.14
6703,80,0,2.19837419354838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6704,81,0,2.20863870967741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6705,82,0,2.21906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6706,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6707,84,0,0.0,0.0,0.0,0.658,0.0,0.0,0.0,0.0,0.0
6708,85,0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.14
6709,86,0,0.0,0.0,0.0,0.557,0.0,0.0,0.0,0.0,0.14
6710,87,0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0
6711,88,0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0
6712,89,0,0.0,0.0,0.0,0.793,0.0,0.0,0.0,0.0,0.0
6713,90,0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.14
6714,91,0,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.0,0.0
6715,92,0,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0,0.0
6716,93,0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0
6717,94,0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.0,0.0
6718,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6719,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6720,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6721,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6722,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6723,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6724,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6725,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6726,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6727,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6728,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6729,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6730,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6731,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6732,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6733,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6734,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6735,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6736,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6737,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6738,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6739,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6740,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6741,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6742,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6743,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6744,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6745,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6746,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6747,28,0,0.0,0.0,0.0,0.346,0.0,1.616,0.0,0.0,0.0
6748,29,0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0
6749,30,0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0
6750,31,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0
6751,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6752,33,0,0.0,0.0,0.0,0.0,0.0,0.0,1.91201851851851,0.0,0.0
6753,34,0,1.54468125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6754,35,0,0.23853125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6755,36,0,0.0772125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6756,37,0,0.0787125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6757,38,0,0.069475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6758,39,0,1.39749375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6759,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6760,41,0,0.0,0.993314285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6761,42,0,0.0,0.0920457142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6762,43,0,0.0,0.0784914285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6763,44,0,0.0,0.102817142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6764,45,0,0.0,1.13406285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6765,46,0,0.0,0.0741714285714285,1.065,0.0,0.0,0.0,0.0,0.0,0.14
6766,47,0,0.0,0.0,0.8627875,0.0,0.0,0.0,0.0,0.0,0.0
6767,48,0,0.0,0.0,0.0267624999999999,0.0,0.0,0.0,0.0,0.0,0.0
6768,49,0,0.0,0.0,0.03083125,0.0,0.0,0.0,0.0,0.0,0.14
6769,50,0,0.0,0.0,0.0,0.0,0.1275,0.0,0.0,0.0,0.14
6770,51,0,0.0,0.0,0.0,0.0,0.12705625,1.14197826086956,0.0,0.0,0.0
6771,52,0,0.0,0.0,0.0,0.0,0.12679375,0.0,0.0,0.0,0.0
6772,53,0,0.0,0.0,0.0,0.658,0.102275,0.0,0.0,0.0,0.0
6773,54,0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.14
6774,55,0,0.0,0.0,0.0,0.557,0.0,0.0,0.0,0.0,0.0
6775,56,0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0
6776,57,0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0
6777,58,0,0.0,0.0,0.0,0.793,0.0,0.0,0.0,0.0,0.0
6778,59,0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0
6779,60,0,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.0,0.0
6780,61,0,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.221,0.0
6781,62,0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.22,0.0
6782,63,0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.22,0.0
6783,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
6784,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
6785,66,0,0.0,0.0,0.0,0.0,0.0977374999999999,0.0,0.0,0.22,0.0
6786,67,0,0.0,0.0,0.0,0.0,0.10385625,0.0,0.0,0.22,0.0
6787,68,0,0.0,0.0,0.0,0.0,0.10473125,0.0,0.0,0.22,0.0
6788,69,0,0.0,0.0,0.0,0.0,0.10445,0.0,0.0,0.22,0.0
6789,70,0,0.0,0.0,0.0,0.0,0.1130875,0.0,0.0,0.22,0.0
6790,71,0,0.0,0.0,0.0,0.377,0.11510625,0.0,0.0,0.22,0.0
6791,72,0,0.0,0.0,0.0,0.387,0.1085125,0.0,0.0,0.22,0.0
6792,73,0,0.0,0.0,0.0,0.456,0.11361875,0.0,0.0,0.22,0.0
6793,74,0,0.0,0.0,0.0,0.059,0.115875,0.0,0.0,0.222666666666666,0.14
6794,75,0,0.0,0.0,0.0,0.0,0.11244375,0.0,0.0,0.141666666666666,0.0
6795,76,0,0.0,0.993314285714285,0.0,0.0,0.11480625,0.0,0.0,0.0,0.0
6796,77,0,0.052325,0.0920457142857142,0.0,0.0,0.1109,0.0,0.0,0.0,0.14
6797,78,0,1.6934,0.0784914285714285,0.0,0.0,0.11454375,0.0,0.0,0.0,0.14
6798,79,0,1.50043125,0.102817142857142,0.0,0.0,0.106375,0.0,0.0,0.0,0.0
6799,80,0,0.100412499999999,1.13406285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6800,81,0,1.86048125,0.0741714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6801,82,0,0.32135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6802,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6803,84,0,0.0,0.0,0.0,0.0,0.0,1.616,0.0,0.0,0.0
6804,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6805,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6806,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6807,88,0,0.0,0.0,0.0,0.0,0.0,0.0,1.91201851851851,0.0,0.14
6808,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6809,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6810,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6811,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6812,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6813,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6814,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
