Unnamed: 0,Periods,AC,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator
4953,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4954,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4955,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4956,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4957,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503333333333333,0.0
4958,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686666666666666,0.0
4959,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686666666666666,0.0
4960,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0
4961,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676666666666666,0.0
4962,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0
4963,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686666666666666,0.0
4964,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683333333333333,0.0
4965,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0
4966,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121333333333333,0.0
4967,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121666666666666,0.0
4968,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136333333333333,0.0
4969,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.14
4970,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342666666666666,0.0
4971,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0
4972,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
4973,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
4974,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4975,80,0,0.0,0.0,0.0,0.0,0.141838709677419,0.0,0.0,0.0,0.0
4976,81,0,0.0,0.0,0.0,0.0,0.143219354838709,0.0,0.0,0.0,0.0
4977,82,0,0.0,0.0,0.0,0.0,0.1442,0.0,0.0,0.0,0.14
4978,83,0,0.0,0.0,0.0,0.0,0.14470909090909,0.0,0.0,0.0,0.0
4979,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4980,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
4981,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4982,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4983,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
4984,89,0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.14
4985,90,0,0.0,0.1169625,0.0,0.194,0.0,0.0,0.0,0.0,0.0
4986,91,0,0.0,2.039,0.0,0.016,0.0,0.0,0.0,0.0,0.0
4987,92,0,0.0,0.540581249999999,0.0,0.517,0.0,1.16185333333333,0.0,0.0,0.0
4988,93,0,0.0,0.152,0.0,0.432,0.0,0.0,0.0,0.0,0.14
4989,94,0,0.0,0.152,0.0,0.399,0.0,0.0,0.0,0.0,0.0
4990,95,0,0.0,0.152,0.0,0.48,0.0,0.0,0.0,0.0,0.0
4991,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4992,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4993,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4994,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4995,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4996,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4997,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
4998,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4999,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5001,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5002,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5003,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5004,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5005,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5006,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5009,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5012,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5013,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5015,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5016,25,0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.14
5017,26,0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0
5018,27,0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0
5019,28,0,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.0,0.0
5020,29,0,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0
5021,30,0,0.0,0.0,0.0,0.399,0.0,0.0,0.0,0.0,0.0
5022,31,0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0
5023,32,0,0.0,0.0,0.0,0.0,0.0,1.143,0.0,0.0,0.0
5024,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5025,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5026,35,0,0.0675875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5027,36,0,0.057125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5028,37,0,1.4145625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5029,38,0,0.80965625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5030,39,0,0.00275625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5031,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5032,41,0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0
5033,42,0,0.0,0.00184,0.0,0.194,0.0,0.0,0.0,0.0,0.0
5034,43,0,0.0,1.04142,0.0,0.016,0.0,0.0,0.0,0.0,0.14
5035,44,0,0.0,0.32317,0.0,0.517,0.0,0.0,0.0,0.0,0.0
5036,45,0,0.0,0.25449,0.0,0.432,0.0,0.0,0.0,0.0,0.0
5037,46,0,0.0,0.06426,0.0,0.399,0.0,0.0,0.0,0.0,0.14
5038,47,0,0.0,0.10423,0.0,0.48,0.0,0.0,0.0,0.0,0.0
5039,48,0,0.0,0.0,1.0209125,0.0,0.0,0.0,0.0,0.0,0.0
5040,49,0,0.0,0.0,0.672275,0.0,0.0,0.0,0.0,0.0,0.14
5041,50,0,0.0,0.0,0.00915,0.0,0.0330846153846153,0.982,0.0,0.0,0.14
5042,51,0,0.0,0.0,0.0,0.0,0.0325923076923076,0.0,0.0,0.0,0.0
5043,52,0,0.0,0.0,0.0,0.0,0.0328692307692307,0.0,0.0,0.0,0.0
5044,53,0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0
5045,54,0,0.0,0.0,0.0,0.0,0.0313153846153846,0.0,0.0,0.0,0.14
5046,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5047,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5048,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5049,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5051,60,0,0.0,0.0,0.0,0.0,0.11844375,0.0,0.0,0.0,0.0
5052,61,0,0.0,0.0,0.0,0.0,0.12636875,0.0,0.0,0.0,0.0
5053,62,0,0.0,0.0,0.0,0.0,0.12665625,0.0,0.0,0.0,0.0
5054,63,0,0.0,0.0,0.0,0.0,0.126075,0.0,0.0,0.0,0.0
5055,64,0,0.0,0.0,0.0,0.0,0.12603125,0.0,0.0,0.0,0.0
5056,65,0,0.0,0.0,0.0,0.0,0.12590625,0.0,0.0,0.0,0.0
5057,66,0,0.0,0.0,0.0,0.0,0.12604375,0.0,0.0,0.0,0.0
5058,67,0,0.0,0.0,0.0,0.0,0.12583125,0.0,0.0,0.0,0.0
5059,68,0,0.0,0.0,0.0,0.0,0.1265125,0.0,0.0,0.0,0.14
5060,69,0,0.0,0.0,0.0,0.0,0.1269,0.0,0.0,0.0,0.0
5061,70,0,0.0,0.0,0.0,0.0,0.11881875,0.0,0.0,0.0,0.0
5062,71,0,0.0,0.0,0.0,0.0,0.1246375,0.0,0.0,0.0,0.14
5063,72,0,0.0,0.0,0.0,0.0,0.123693749999999,0.0,0.0,0.0,0.14
5064,73,0,0.0,0.0,0.0,0.0,0.1254625,0.0,0.0,0.0,0.0
5065,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5066,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5067,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5068,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5069,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5070,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5071,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5072,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5073,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5074,83,0,0.0,0.0,0.0,0.377,0.0,0.0,0.0,0.0,0.14
5075,84,0,0.0,0.0,0.0,0.387,0.0,0.0,0.0,0.0,0.0
5076,85,0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.0
5077,86,0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0
5078,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5079,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5080,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5081,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5082,91,0,0.0,1.91272258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5083,92,0,0.0,1.894875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5084,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5085,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5086,95,0,0.0,0.0,0.0,0.0,0.0,1.251,0.0,0.0,0.0
5087,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5088,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5089,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5090,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5091,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5092,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5093,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5094,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5095,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5096,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5097,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5098,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5099,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5100,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5101,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5102,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5104,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5105,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5106,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5107,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5108,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5109,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5110,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5112,25,0,0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0
5113,26,0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0
5114,27,0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
5115,28,0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.0,0.0
5116,29,0,0.0,0.0,0.0,0.796,0.0,0.0,0.0,0.0,0.0
5117,30,0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0
5118,31,0,0.0,0.0,0.0,0.482,0.0,0.0,0.0,0.0,0.0
5119,32,0,0.0,0.0,0.0,0.0,0.0,0.986,0.0,0.0,0.0
5120,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5122,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123,36,0,0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0
5124,37,0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0
5125,38,0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
5126,39,0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.0,0.14
5127,40,0,0.0,0.0,0.0,0.796,0.0,0.0,0.0,0.0,0.0
5128,41,0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0
5129,42,0,0.0,0.0,0.0,0.482,0.0,0.0,0.0,0.0,0.14
5130,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5131,44,0,0.0,0.0,0.58581875,0.0,0.0,0.0,0.0,0.0,0.0
5132,45,0,0.0,0.0,1.6372,0.0,0.0,0.0,0.0,0.0,0.0
5133,46,0,0.0,0.0,1.65273125,0.0,0.0,0.0,0.0,0.0,0.0
5134,47,0,0.0,0.0003625,0.48546875,0.0,0.0,0.0,0.0,0.0,0.14
5135,48,0,0.0,1.0504875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5136,49,0,0.0,0.53004375,0.0,0.0,0.0330846153846153,0.0,0.0,0.0,0.0
5137,50,0,0.0,0.10714375,0.0,0.0,0.0325923076923076,0.0,0.0,0.0,0.14
5138,51,0,0.0,0.17709375,0.0,0.0,0.0328692307692307,0.0,0.0,0.0,0.0
5139,52,0,0.0,0.028525,0.0,0.0,0.032,0.0,0.0,0.0,0.0
5140,53,0,0.0,0.0,0.0,0.0,0.0313153846153846,0.0,0.0,0.0,0.14
5141,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5142,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5143,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5144,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5145,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5146,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5147,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503333333333333,0.0
5148,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686666666666666,0.0
5149,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686666666666666,0.0
5150,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0
5151,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676666666666666,0.0
5152,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0
5153,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686666666666666,0.0
5154,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683333333333333,0.0
5155,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0
5156,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121333333333333,0.0
5157,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121666666666666,0.14
5158,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136333333333333,0.0
5159,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0
5160,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342666666666666,0.14
5161,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.14
5162,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5163,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5164,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5165,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5166,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5167,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5168,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5169,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5170,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5171,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5172,85,0,0.0,0.0003625,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5173,86,0,0.0,1.0504875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5174,87,0,0.0,0.53004375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5175,88,0,0.0,0.10714375,0.0,0.441,0.0447384615384615,0.0,0.0,0.0,0.0
5176,89,0,0.0,0.17709375,0.0,0.054,0.046776923076923,0.0,0.0,0.0,0.14
5177,90,0,0.0,0.028525,0.0,0.625,0.0470384615384615,0.0,0.0,0.0,0.0
5178,91,0,2.1935294117647,0.0,0.0,0.351,0.0468538461538461,0.0,0.0,0.0,0.0
5179,92,0,0.0,0.0,0.0,0.796,0.0467538461538461,0.0,1.87843902439024,0.0,0.0
5180,93,0,0.0,0.0,0.0,0.129,0.0467923076923076,0.0,0.0,0.0,0.0
5181,94,0,0.0,0.0,0.0,0.482,0.0470538461538461,0.0,0.0,0.0,0.0
5182,95,0,0.0,0.0,0.0,0.0,0.0464538461538461,1.19994871794871,0.0,0.0,0.0
5183,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5184,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5185,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5186,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5187,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5188,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5189,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5190,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5191,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5192,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5193,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5194,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5196,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5197,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5198,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5199,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,17,0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.14
5201,18,0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0
5202,19,0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0
5203,20,0,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.0,0.14
5204,21,0,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0
5205,22,0,0.0,0.0,0.0,0.399,0.0,0.0,0.0,0.0,0.0
5206,23,0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.14
5207,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5208,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5209,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5210,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5211,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5212,29,0,0.0,0.0,0.0,0.0,0.0,1.197,0.0,0.0,0.0
5213,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5214,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5215,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5216,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5217,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5218,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5219,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5220,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5221,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5222,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5223,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5224,41,0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0
5225,42,0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.14
5226,43,0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.14
5227,44,0,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.0,0.0
5228,45,0,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0
5229,46,0,0.0,0.0,0.0,0.399,0.0,0.0,0.0,0.0,0.0
5230,47,0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.14
5231,48,0,0.0,0.0,0.580266666666666,0.0,0.0,0.0,0.0,0.0,0.0
5232,49,0,0.0,0.0,1.21173333333333,0.0,0.0,0.0,0.0,0.0,0.0
5233,50,0,0.0,1.16754375,0.0,0.0,0.09953,0.0,0.0,0.0,0.14
5234,51,0,0.0,0.2168375,0.0,0.0,0.14899,0.0,0.0,0.0,0.0
5235,52,0,0.0,0.1188875,0.0,0.0,0.14945,0.0,0.0,0.0,0.0
5236,53,0,0.0,0.00035625,0.0,0.0,0.148129999999999,0.0,0.0,0.0,0.14
5237,54,0,0.0,0.0,0.0,0.0,0.14803,0.0,0.0,0.0,0.14
5238,55,0,0.0,0.0,0.0,0.0,0.12486,0.0,0.0,0.0,0.0
5239,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5240,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5241,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5242,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5243,60,0,0.0,0.0,0.0,0.0,0.00739166666666666,0.0,0.0,0.0,0.0
5244,61,0,0.0,0.0,0.0,0.0,0.0712166666666666,0.0,0.0,0.0,0.0
5245,62,0,0.0,0.0,0.0,0.0,0.0710083333333333,0.0,0.0,0.0,0.0
5246,63,0,0.0,0.0,0.0,0.0,0.0705666666666666,0.0,0.0,0.0,0.0
5247,64,0,0.0,0.0,0.0,0.0,0.0704916666666666,0.0,0.0,0.0,0.0
5248,65,0,0.0,0.0,0.0,0.0,0.07055,0.0,0.0,0.0,0.0
5249,66,0,0.0,0.0,0.0,0.0,0.0702916666666666,0.0,0.0,0.0,0.14
5250,67,0,0.0,0.0,0.0,0.0,0.070325,0.0,0.0,0.0,0.0
5251,68,0,0.0,0.0,0.0,0.0,0.0405166666666666,0.0,0.0,0.0,0.0
5252,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5253,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5254,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5255,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5256,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5257,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5258,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5259,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5261,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5262,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5263,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5264,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
5265,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5266,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5267,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
